2015-09-03 06:00:00,56.03,33.57
2015-09-03 07:00:00,59.26,34.76
2015-09-03 08:00:00,58.12,39.10
2015-09-03 09:00:00,58.18,42.36
2015-09-03 10:00:00,59.50,47.05
2015-09-03 11:00:00,60.10,47.76
2015-09-03 12:00:00,60.09,48.61
2015-09-03 13:00:00,59.50,48.91
2015-09-03 14:00:00,60.09,50.64
2015-09-03 15:00:00,60.09,52.54
2015-09-03 16:00:00,58.12,50.62
2015-09-03 17:00:00,58.10,45.94
2015-09-03 18:00:00,59.13,42.56
2015-09-03 19:00:00,62.50,46.28
2015-09-03 20:00:00,55.07,48.63
2015-09-03 21:00:00,50.00,47.44
2015-09-03 22:00:00,49.95,44.55
2015-09-03 23:00:00,47.50,45.85
2015-09-04 00:00:00,44.43,44.62
2015-09-04 01:00:00,43.85,44.03
2015-09-04 02:00:00,43.00,42.87
2015-09-04 03:00:00,43.85,40.32
2015-09-04 04:00:00,47.55,38.36
2015-09-04 05:00:00,54.15,37.51
2015-09-04 06:00:00,58.63,37.10
2015-09-04 07:00:00,62.01,35.85
2015-09-04 08:00:00,62.25,39.58
2015-09-04 09:00:00,62.60,44.37
2015-09-04 10:00:00,63.50,47.80
2015-09-04 11:00:00,63.00,50.60
2015-09-04 12:00:00,60.10,49.85
2015-09-04 13:00:00,57.38,48.94
2015-09-04 14:00:00,57.00,48.23
2015-09-04 15:00:00,58.63,50.15
2015-09-04 16:00:00,56.50,48.88
2015-09-04 17:00:00,54.00,44.00
2015-09-04 18:00:00,58.63,39.72
2015-09-04 19:00:00,61.33,44.13
2015-09-04 20:00:00,55.00,46.52
2015-09-04 21:00:00,50.01,46.16
2015-09-04 22:00:00,51.05,43.34
2015-09-04 23:00:00,48.26,45.94
2015-09-05 00:00:00,44.80,43.42
2015-09-05 01:00:00,42.75,42.33
2015-09-05 02:00:00,41.98,40.63
2015-09-05 03:00:00,41.02,38.98
2015-09-05 04:00:00,41.98,35.58
2015-09-05 05:00:00,42.75,33.53
2015-09-05 06:00:00,44.43,30.77
2015-09-05 07:00:00,50.02,28.62
2015-09-05 08:00:00,53.13,30.53
2015-09-05 09:00:00,58.52,33.03
2015-09-05 10:00:00,58.81,37.92
2015-09-05 11:00:00,59.31,40.63
2015-09-06 12:00:00,58.12,44.85
2015-09-06 13:00:00,55.01,45.80
2015-09-06 14:00:00,52.50,47.43
2015-09-06 15:00:00,50.02,45.60
2015-09-06 16:00:00,54.55,44.28
2015-09-06 17:00:00,54.12,45.55
2015-09-06 18:00:00,59.50,45.45
2015-09-06 19:00:00,64.00,45.95
2015-09-06 20:00:00,60.01,45.91
2015-09-06 21:00:00,56.01,47.11
2015-09-06 22:00:00,51.60,47.84
2015-09-06 23:00:00,49.00,45.55
2015-09-07 00:00:00,46.48,45.53
2015-09-07 01:00:00,46.27,43.84
2015-09-07 02:00:00,45.58,44.15
2015-09-07 03:00:00,46.27,43.40
2015-09-07 04:00:00,51.05,42.83
2015-09-07 05:00:00,58.98,43.78
2015-09-07 06:00:00,60.01,44.32
2015-09-07 07:00:00,63.10,39.65
2015-09-07 08:00:00,64.96,43.01
2015-09-07 09:00:00,65.90,48.32
2015-09-07 10:00:00,67.08,54.12
2015-09-07 11:00:00,67.10,56.37
2015-09-08 12:00:00,62.35,56.37
2015-09-08 13:00:00,61.31,53.39
2015-09-08 14:00:00,61.51,53.73
2015-09-08 15:00:00,62.22,53.89
2015-09-08 16:00:00,62.22,50.89
2015-09-08 17:00:00,62.35,46.23
2015-09-08 18:00:00,65.50,43.12
2015-09-08 19:00:00,67.60,48.62
2015-09-08 20:00:00,63.10,49.78
2015-09-08 21:00:00,59.59,51.46
2015-09-08 22:00:00,61.85,52.50
2015-09-08 23:00:00,59.59,56.33
2015-09-09 00:00:00,57.50,56.37
2015-09-09 01:00:00,56.00,55.46
2015-09-09 02:00:00,54.75,51.30
2015-09-09 03:00:00,54.15,50.60
2015-09-09 04:00:00,60.68,48.51
2015-09-09 05:00:00,64.00,46.06
2015-09-09 06:00:00,64.10,44.06
2015-09-09 07:00:00,62.85,46.27
2015-09-09 08:00:00,64.10,49.64
2015-09-09 09:00:00,62.35,51.28
2015-09-09 10:00:00,62.60,53.49
2015-09-09 11:00:00,62.85,52.91
2015-09-09 12:00:00,60.52,52.19
2015-09-09 13:00:00,59.31,51.81
2015-09-09 14:00:00,59.59,51.35
2015-09-09 15:00:00,61.07,49.27
2015-09-09 16:00:00,61.40,46.74
2015-09-09 17:00:00,62.00,44.92
2015-09-09 18:00:00,64.10,47.33
2015-09-09 19:00:00,67.00,51.61
2015-09-09 20:00:00,61.85,54.55
2015-09-09 21:00:00,58.98,53.53
2015-09-09 22:00:00,59.31,53.46
2015-09-09 23:00:00,58.50,54.26
2015-09-10 00:00:00,55.00,54.14
2015-09-10 01:00:00,54.15,51.38
2015-09-10 02:00:00,52.98,47.26
2015-09-10 03:00:00,54.15,45.17
2015-09-10 04:00:00,59.59,43.65
2015-09-10 05:00:00,59.31,44.27
2015-09-10 06:00:00,59.31,42.64
2015-09-10 07:00:00,60.87,46.19
2015-09-10 08:00:00,64.00,49.58
2015-09-10 09:00:00,63.60,52.36
2015-09-10 10:00:00,64.10,53.38
2015-09-10 11:00:00,63.60,53.92
2015-09-10 12:00:00,59.85,53.70
2015-09-10 13:00:00,59.00,53.03
2015-09-10 14:00:00,59.26,50.65
2015-09-10 15:00:00,59.59,48.69
2015-09-10 16:00:00,59.43,47.39
2015-09-10 17:00:00,59.59,45.06
2015-09-10 18:00:00,63.10,46.00
2015-09-10 19:00:00,65.60,49.51
2015-09-10 20:00:00,60.26,51.36
2015-09-10 21:00:00,57.50,51.21
2015-09-10 22:00:00,59.10,51.13
2015-09-10 23:00:00,58.80,53.12
2015-09-11 00:00:00,57.75,54.27
2015-09-11 01:00:00,57.00,52.68
2015-09-11 02:00:00,56.50,49.62
2015-09-11 03:00:00,56.15,50.04
2015-09-11 04:00:00,58.81,49.25
2015-09-11 05:00:00,59.31,47.66
2015-09-11 06:00:00,58.81,45.07
2015-09-11 07:00:00,60.20,46.01
2015-09-11 08:00:00,60.10,48.58
2015-09-11 09:00:00,58.98,50.05
2015-09-11 10:00:00,60.00,50.25
2015-09-11 11:00:00,58.81,51.16
2015-09-12 12:00:00,54.98,51.30
2015-09-12 13:00:00,49.45,49.23
2015-09-12 14:00:00,47.12,44.07
2015-09-12 15:00:00,46.56,41.03
2015-09-12 16:00:00,48.76,38.71
2015-09-12 17:00:00,50.01,37.03
2015-09-12 18:00:00,55.10,36.52
2015-09-12 19:00:00,60.01,39.85
2015-09-12 20:00:00,54.10,41.26
2015-09-12 21:00:00,51.05,41.52
2015-09-12 22:00:00,59.31,42.01
2015-09-12 23:00:00,55.69,45.40
2015-09-13 00:00:00,42.10,47.74
2015-09-13 01:00:00,39.14,35.44
2015-09-13 02:00:00,36.50,35.21
2015-09-13 03:00:00,36.00,34.96
2015-09-13 04:00:00,36.50,33.68
2015-09-13 05:00:00,34.00,31.28
2015-09-13 06:00:00,32.10,27.38
2015-09-13 07:00:00,36.10,23.16
2015-09-13 08:00:00,36.50,26.73
2015-09-13 09:00:00,34.35,27.13
2015-09-13 10:00:00,30.00,27.63
2015-09-13 11:00:00,26.83,26.40
2015-09-13 12:00:00,24.10,25.58
2015-09-13 13:00:00,20.00,22.06
2015-09-13 14:00:00,12.00,20.49
2015-09-13 15:00:00,25.84,18.40
2015-09-13 16:00:00,26.69,19.24
2015-09-13 17:00:00,36.80,15.00
2015-09-13 18:00:00,42.11,24.34
2015-09-13 19:00:00,58.50,29.18
2015-09-13 20:00:00,56.00,32.06
2015-09-13 21:00:00,40.00,33.12
2015-09-13 22:00:00,34.19,29.79
2015-09-13 23:00:00,32.69,29.84
2015-09-14 00:00:00,29.99,27.82
2015-09-14 01:00:00,25.79,30.87
2015-09-14 02:00:00,25.76,25.51
2015-09-14 03:00:00,25.83,28.76
2015-09-14 04:00:00,37.97,20.72
2015-09-14 05:00:00,46.17,19.55
2015-09-14 06:00:00,50.78,22.00
2015-09-14 07:00:00,58.81,35.39
2015-09-14 08:00:00,59.59,36.67
2015-09-14 09:00:00,58.53,42.27
2015-09-14 10:00:00,59.51,43.33
2015-09-14 11:00:00,59.19,49.62
2015-09-14 12:00:00,56.28,49.25
2015-09-14 13:00:00,56.60,45.22
2015-09-14 14:00:00,56.69,49.99
2015-09-14 15:00:00,58.50,53.18
2015-09-14 16:00:00,58.81,53.76
2015-09-14 17:00:00,57.00,49.61
2015-09-14 18:00:00,61.51,46.06
2015-09-14 19:00:00,66.60,46.88
2015-09-14 20:00:00,58.00,48.20
2015-09-14 21:00:00,57.00,48.34
2015-09-14 22:00:00,52.69,47.96
2015-09-14 23:00:00,55.00,49.49
2015-09-15 00:00:00,49.99,53.25
2015-09-15 01:00:00,49.25,47.67
2015-09-15 02:00:00,48.44,45.40
2015-09-15 03:00:00,47.46,46.52
2015-09-15 04:00:00,49.50,42.70
2015-09-15 05:00:00,49.50,41.91
2015-09-15 06:00:00,49.62,38.92
2015-09-15 07:00:00,54.10,39.14
2015-09-15 08:00:00,54.01,38.87
2015-09-15 09:00:00,52.69,41.94
2015-09-15 10:00:00,52.05,41.99
2015-09-15 11:00:00,46.56,45.95
2015-09-15 12:00:00,41.10,39.93
2015-09-15 13:00:00,40.02,34.84
2015-09-15 14:00:00,40.02,33.83
2015-09-15 15:00:00,40.60,35.41
2015-09-15 16:00:00,40.10,31.83
2015-09-15 17:00:00,41.00,29.59
2015-09-15 18:00:00,48.63,31.49
2015-09-15 19:00:00,52.00,36.98
2015-09-15 20:00:00,40.02,38.30
2015-09-15 21:00:00,32.40,34.33
2015-09-15 22:00:00,26.59,30.30
2015-09-15 23:00:00,25.77,26.12
2015-09-16 00:00:00,24.10,26.74
2015-09-16 01:00:00,12.40,28.64
2015-09-16 02:00:00,12.40,21.90
2015-09-16 03:00:00,12.70,17.66
2015-09-16 04:00:00,25.80,8.86
2015-09-16 05:00:00,31.01,12.33
2015-09-16 06:00:00,34.23,13.21
2015-09-16 07:00:00,39.00,15.17
2015-09-16 08:00:00,47.10,18.11
2015-09-16 09:00:00,48.03,23.34
2015-09-16 10:00:00,46.30,29.00
2015-09-16 11:00:00,43.63,37.02
2015-09-16 12:00:00,38.11,38.45
2015-09-16 13:00:00,35.00,36.95
2015-09-16 14:00:00,35.71,40.01
2015-09-16 15:00:00,38.70,39.45
2015-09-16 16:00:00,39.11,38.53
2015-09-16 17:00:00,41.79,30.45
2015-09-16 18:00:00,48.76,30.54
2015-09-16 19:00:00,58.00,33.51
2015-09-16 20:00:00,44.50,41.32
2015-09-16 21:00:00,37.00,32.06
2015-09-16 22:00:00,37.00,30.91
2015-09-16 23:00:00,37.00,24.27
2015-09-17 00:00:00,35.00,24.36
2015-09-17 01:00:00,31.10,21.58
2015-09-17 02:00:00,30.00,25.25
2015-09-17 03:00:00,35.50,29.11
2015-09-17 04:00:00,39.10,29.17
2015-09-17 05:00:00,46.35,29.47
2015-09-17 06:00:00,50.36,34.18
2015-09-17 07:00:00,52.01,31.19
2015-09-17 08:00:00,55.00,36.60
2015-09-17 09:00:00,53.52,43.89
2015-09-17 10:00:00,55.00,42.20
2015-09-17 11:00:00,55.00,50.63
2015-09-17 12:00:00,51.65,46.13
2015-09-17 13:00:00,50.94,49.81
2015-09-17 14:00:00,51.72,49.01
2015-09-17 15:00:00,55.75,51.77
2015-09-17 16:00:00,54.10,47.05
2015-09-17 17:00:00,53.01,46.02
2015-09-17 18:00:00,58.52,45.79
2015-09-17 19:00:00,63.60,49.58
2015-09-17 20:00:00,55.25,47.65
2015-09-17 21:00:00,51.32,47.38
2015-09-17 22:00:00,53.43,45.39
2015-09-17 23:00:00,52.00,47.96
2015-09-18 00:00:00,48.26,47.17
2015-09-18 01:00:00,48.50,44.51
2015-09-18 02:00:00,47.42,43.52
2015-09-18 03:00:00,48.06,45.29
2015-09-18 04:00:00,55.55,45.58
2015-09-18 05:00:00,57.75,45.61
2015-09-18 06:00:00,58.60,44.31
2015-09-18 07:00:00,59.10,44.30
2015-09-18 08:00:00,59.10,46.38
2015-09-18 09:00:00,57.00,50.38
2015-09-18 10:00:00,57.50,52.05
2015-09-18 11:00:00,57.00,53.21
2015-09-18 12:00:00,55.50,48.99
2015-09-18 13:00:00,49.79,49.50
2015-09-18 14:00:00,51.39,49.11
2015-09-18 15:00:00,55.00,47.10
2015-09-18 16:00:00,54.84,44.05
2015-09-18 17:00:00,55.25,39.65
2015-09-18 18:00:00,59.10,41.46
2015-09-18 19:00:00,58.31,46.85
2015-09-18 20:00:00,48.06,47.68
2015-09-18 21:00:00,45.77,42.28
2015-09-18 22:00:00,45.86,42.19
2015-09-18 23:00:00,43.50,42.87
2015-09-19 00:00:00,42.50,42.45
2015-09-19 01:00:00,43.50,41.74
2015-09-19 02:00:00,43.00,41.86
2015-09-19 03:00:00,43.00,37.50
2015-09-19 04:00:00,44.17,37.06
2015-09-19 05:00:00,45.42,36.91
2015-09-19 06:00:00,46.56,35.22
2015-09-19 07:00:00,55.10,33.66
2015-09-19 08:00:00,54.60,37.85
2015-09-19 09:00:00,54.01,40.33
2015-09-19 10:00:00,50.50,43.46
2015-09-19 11:00:00,48.76,45.01
2015-09-19 12:00:00,45.60,44.17
2015-09-19 13:00:00,43.50,42.01
2015-09-19 14:00:00,43.50,39.87
2015-09-19 15:00:00,43.50,39.48
2015-09-19 16:00:00,45.42,39.06
2015-09-19 17:00:00,48.33,37.71
2015-09-19 18:00:00,54.11,38.27
2015-09-19 19:00:00,56.60,42.00
2015-09-19 20:00:00,48.76,43.73
2015-09-19 21:00:00,45.42,43.66
2015-09-19 22:00:00,43.00,41.62
2015-09-19 23:00:00,41.00,38.43
2015-09-20 00:00:00,40.60,39.20
2015-09-20 01:00:00,40.13,40.50
2015-09-20 02:00:00,40.60,42.03
2015-09-20 03:00:00,41.00,40.53
2015-09-20 04:00:00,44.10,38.10
2015-09-20 05:00:00,45.24,38.41
2015-09-20 06:00:00,45.65,36.82
2015-09-20 07:00:00,47.40,34.83
2015-09-20 08:00:00,45.77,37.16
2015-09-20 09:00:00,45.51,38.76
2015-09-20 10:00:00,46.00,39.66
2015-09-20 11:00:00,49.48,44.27
2015-09-20 12:00:00,45.65,49.56
2015-09-20 13:00:00,42.10,48.81
2015-09-20 14:00:00,41.60,46.05
2015-09-20 15:00:00,42.10,41.80
2015-09-20 16:00:00,42.10,38.22
2015-09-20 17:00:00,46.61,36.46
2015-09-20 18:00:00,57.10,37.96
2015-09-20 19:00:00,62.10,42.88
2015-09-20 20:00:00,59.31,47.43
2015-09-20 21:00:00,55.10,50.88
2015-09-20 22:00:00,55.25,50.29
2015-09-20 23:00:00,49.57,50.97
2015-09-21 00:00:00,49.10,44.16
2015-09-21 01:00:00,49.57,42.75
2015-09-21 02:00:00,49.23,43.58
2015-09-21 03:00:00,49.57,47.10
2015-09-21 04:00:00,57.10,47.22
2015-09-21 05:00:00,59.59,44.25
2015-09-21 06:00:00,59.10,45.24
2015-09-21 07:00:00,61.10,48.77
2015-09-21 08:00:00,60.83,48.59
2015-09-21 09:00:00,59.50,51.20
2015-09-21 10:00:00,59.50,54.51
2015-09-21 11:00:00,57.50,54.97
2015-09-21 12:00:00,54.00,55.94
2015-09-21 13:00:00,50.60,51.43
2015-09-21 14:00:00,50.79,50.65
2015-09-21 15:00:00,53.49,47.01
2015-09-21 16:00:00,54.07,44.23
2015-09-21 17:00:00,52.45,38.93
2015-09-21 18:00:00,57.10,39.16
2015-09-21 19:00:00,58.30,44.55
2015-09-21 20:00:00,53.23,44.29
2015-09-21 21:00:00,47.98,46.29
2015-09-21 22:00:00,49.87,43.89
2015-09-21 23:00:00,48.80,44.52
2015-09-22 00:00:00,45.91,44.02
2015-09-22 01:00:00,45.65,42.30
2015-09-22 02:00:00,45.00,42.13
2015-09-22 03:00:00,45.27,38.08
2015-09-22 04:00:00,47.77,37.48
2015-09-22 05:00:00,50.79,37.70
2015-09-22 06:00:00,53.75,37.67
2015-09-22 07:00:00,58.00,38.75
2015-09-22 08:00:00,55.33,41.10
2015-09-22 09:00:00,53.00,43.92
2015-09-22 10:00:00,52.95,46.02
2015-09-22 11:00:00,51.06,46.44
2015-09-22 12:00:00,48.01,45.00
2015-09-22 13:00:00,45.24,43.55
2015-09-22 14:00:00,44.38,44.00
2015-09-22 15:00:00,45.24,43.64
2015-09-22 16:00:00,44.00,41.70
2015-09-22 17:00:00,46.09,38.45
2015-09-22 18:00:00,52.04,40.19
2015-09-22 19:00:00,53.51,42.42
2015-09-22 20:00:00,46.41,42.03
2015-09-22 21:00:00,43.46,42.68
2015-09-22 22:00:00,42.26,40.64
2015-09-22 23:00:00,42.96,39.24
2015-09-23 00:00:00,39.64,40.29
2015-09-23 01:00:00,40.00,39.40
2015-09-23 02:00:00,40.00,41.61
2015-09-23 03:00:00,43.19,39.88
2015-09-23 04:00:00,48.50,37.96
2015-09-23 05:00:00,55.50,38.06
2015-09-23 06:00:00,53.50,38.13
2015-09-23 07:00:00,55.75,37.28
2015-09-23 08:00:00,54.50,41.90
2015-09-23 09:00:00,54.01,44.70
2015-09-23 10:00:00,52.56,46.06
2015-09-23 11:00:00,50.06,46.90
2015-09-23 12:00:00,50.20,45.51
2015-09-23 13:00:00,49.87,49.64
2015-09-23 14:00:00,50.10,48.44
2015-09-23 15:00:00,50.10,47.63
2015-09-23 16:00:00,51.19,43.73
2015-09-23 17:00:00,54.00,42.88
2015-09-23 18:00:00,57.49,44.54
2015-09-23 19:00:00,58.00,46.31
2015-09-23 20:00:00,50.60,47.38
2015-09-23 21:00:00,52.00,46.90
2015-09-23 22:00:00,48.50,48.15
2015-09-23 23:00:00,47.40,43.84
2015-09-24 00:00:00,45.27,43.70
2015-09-24 01:00:00,45.42,43.05
2015-09-24 02:00:00,45.51,45.87
2015-09-24 03:00:00,46.27,44.12
2015-09-24 04:00:00,53.24,41.83
2015-09-24 05:00:00,52.50,43.65
2015-09-24 06:00:00,55.26,42.12
2015-09-24 07:00:00,54.88,43.52
2015-09-24 08:00:00,54.25,45.51
2015-09-24 09:00:00,53.25,49.63
2015-09-24 10:00:00,55.10,47.21
2015-09-24 11:00:00,55.26,49.51
2015-09-24 12:00:00,55.10,47.51
2015-09-24 13:00:00,55.10,49.33
2015-09-24 14:00:00,55.10,50.16
2015-09-24 15:00:00,55.10,50.27
2015-09-24 16:00:00,53.24,48.73
2015-09-24 17:00:00,55.50,43.97
2015-09-24 18:00:00,57.60,44.15
2015-09-24 19:00:00,58.57,46.23
2015-09-24 20:00:00,55.35,48.46
2015-09-24 21:00:00,48.80,47.56
2015-09-24 22:00:00,54.00,45.32
2015-09-24 23:00:00,52.10,47.76
2015-09-25 00:00:00,48.71,47.70
2015-09-25 01:00:00,48.80,47.28
2015-09-25 02:00:00,48.50,45.21
2015-09-25 03:00:00,50.00,44.60
2015-09-25 04:00:00,52.35,44.24
2015-09-25 05:00:00,53.59,44.91
2015-09-25 06:00:00,55.69,45.34
2015-09-25 07:00:00,55.99,45.24
2015-09-25 08:00:00,54.91,46.15
2015-09-25 09:00:00,53.91,47.12
2015-09-25 10:00:00,54.60,48.93
2015-09-25 11:00:00,53.69,48.26
2015-09-25 12:00:00,53.10,48.26
2015-09-25 13:00:00,51.60,48.20
2015-09-25 14:00:00,51.60,48.89
2015-09-25 15:00:00,50.60,47.55
2015-09-25 16:00:00,50.01,45.21
2015-09-25 17:00:00,52.32,42.83
2015-09-25 18:00:00,55.06,43.24
2015-09-25 19:00:00,54.91,45.22
2015-09-25 20:00:00,52.60,47.11
2015-09-25 21:00:00,48.23,46.60
2015-09-25 22:00:00,52.14,45.41
2015-09-25 23:00:00,48.63,47.47
2015-09-26 00:00:00,48.00,46.48
2015-09-26 01:00:00,49.10,46.76
2015-09-26 02:00:00,48.50,45.70
2015-09-26 03:00:00,48.00,44.45
2015-09-26 04:00:00,48.50,44.79
2015-09-26 05:00:00,52.10,44.56
2015-09-26 06:00:00,50.06,44.64
2015-09-26 07:00:00,52.10,42.67
2015-09-26 08:00:00,52.50,44.63
2015-09-26 09:00:00,52.10,44.91
2015-09-26 10:00:00,52.10,47.85
2015-09-26 11:00:00,54.01,47.09
2015-09-26 12:00:00,53.60,47.84
2015-09-26 13:00:00,50.83,48.40
2015-09-26 14:00:00,48.00,47.91
2015-09-26 15:00:00,48.50,45.56
2015-09-26 16:00:00,50.83,45.50
2015-09-26 17:00:00,49.91,44.71
2015-09-26 18:00:00,52.60,44.53
2015-09-26 19:00:00,54.07,46.97
2015-09-26 20:00:00,52.69,46.05
2015-09-26 21:00:00,50.83,46.32
2015-09-26 22:00:00,48.00,46.73
2015-09-26 23:00:00,44.22,45.19
2015-09-27 00:00:00,45.00,43.99
2015-09-27 01:00:00,45.24,44.14
2015-09-27 02:00:00,44.66,45.14
2015-09-27 03:00:00,44.22,44.27
2015-09-27 04:00:00,43.10,43.94
2015-09-27 05:00:00,40.85,42.50
2015-09-27 06:00:00,40.37,40.37
2015-09-27 07:00:00,44.00,38.59
2015-09-27 08:00:00,48.50,39.27
2015-09-27 09:00:00,49.00,39.65
2015-09-27 10:00:00,49.50,41.91
2015-09-27 11:00:00,49.75,43.49
2015-09-27 12:00:00,49.00,46.24
2015-09-27 13:00:00,45.24,47.41
2015-09-27 14:00:00,43.10,44.26
2015-09-27 15:00:00,42.25,39.04
2015-09-27 16:00:00,44.00,39.28
2015-09-27 17:00:00,49.20,41.89
2015-09-27 18:00:00,50.84,42.47
2015-09-27 19:00:00,52.10,41.43
2015-09-27 20:00:00,47.34,44.26
2015-09-27 21:00:00,46.61,44.70
2015-09-27 22:00:00,46.27,44.50
2015-09-27 23:00:00,43.50,40.62
2015-09-28 00:00:00,42.62,37.69
2015-09-28 01:00:00,42.37,38.21
2015-09-28 02:00:00,39.59,41.55
2015-09-28 03:00:00,41.00,38.25
2015-09-28 04:00:00,45.87,38.50
2015-09-28 05:00:00,53.33,39.99
2015-09-28 06:00:00,55.19,42.24
2015-09-28 07:00:00,54.45,42.10
2015-09-28 08:00:00,54.63,44.04
2015-09-28 09:00:00,53.65,47.11
2015-09-28 10:00:00,54.00,48.12
2015-09-28 11:00:00,55.10,48.16
2015-09-28 12:00:00,52.63,47.61
2015-09-28 13:00:00,52.30,47.73
2015-09-28 14:00:00,54.50,49.28
2015-09-28 15:00:00,56.56,50.07
2015-09-28 16:00:00,56.60,48.67
2015-09-28 17:00:00,57.12,47.41
2015-09-28 18:00:00,59.31,46.82
2015-09-28 19:00:00,60.01,50.05
2015-09-28 20:00:00,52.00,49.99
2015-09-28 21:00:00,52.00,45.08
2015-09-28 22:00:00,52.10,45.90
2015-09-28 23:00:00,47.40,47.55
2015-09-29 00:00:00,45.91,45.49
2015-09-29 01:00:00,46.09,44.49
2015-09-29 02:00:00,47.22,44.77
2015-09-29 03:00:00,50.00,43.46
2015-09-29 04:00:00,53.50,42.87
2015-09-29 05:00:00,56.44,44.48
2015-09-29 06:00:00,56.69,43.89
2015-09-29 07:00:00,58.56,44.00
2015-09-29 08:00:00,60.01,48.07
2015-09-29 09:00:00,58.10,51.66
2015-09-29 10:00:00,58.60,52.82
2015-09-29 11:00:00,58.69,51.09
2015-09-29 12:00:00,56.80,49.37
2015-09-29 13:00:00,56.44,50.56
2015-09-29 14:00:00,56.50,51.21
2015-09-29 15:00:00,56.80,48.03
2015-09-29 16:00:00,55.94,46.48
2015-09-29 17:00:00,54.07,43.69
2015-09-29 18:00:00,56.44,43.01
2015-09-29 19:00:00,56.60,46.98
2015-09-29 20:00:00,54.00,46.99
2015-09-29 21:00:00,49.10,47.02
2015-09-29 22:00:00,48.20,45.98
2015-09-29 23:00:00,45.65,44.98
2015-09-30 00:00:00,45.35,43.69
2015-09-30 01:00:00,45.29,43.96
2015-09-30 02:00:00,45.42,43.66
2015-09-30 03:00:00,45.65,40.94
2015-09-30 04:00:00,52.00,39.71
2015-09-30 05:00:00,59.90,39.50
2015-09-30 06:00:00,60.01,38.54
2015-09-30 07:00:00,60.60,40.19
2015-09-30 08:00:00,60.01,44.12
2015-09-30 09:00:00,59.10,46.68
2015-09-30 10:00:00,58.90,51.08
2015-09-30 11:00:00,59.99,50.08
2015-09-30 12:00:00,57.00,48.67
2015-09-30 13:00:00,56.57,47.65
2015-09-30 14:00:00,57.00,51.19
2015-09-30 15:00:00,58.90,49.78
2015-09-30 16:00:00,59.31,46.90
2015-09-30 17:00:00,59.10,43.87
2015-09-30 18:00:00,64.11,45.15
2015-09-30 19:00:00,68.48,49.87
2015-09-30 20:00:00,58.90,52.13
2015-09-30 21:00:00,58.90,51.54
2015-09-30 22:00:00,56.65,52.51
2015-09-30 23:00:00,53.50,53.19
2015-10-01 00:00:00,49.69,51.03
2015-10-01 01:00:00,49.10,48.06
2015-10-01 02:00:00,51.25,44.14
2015-10-01 03:00:00,53.60,41.72
2015-10-01 04:00:00,58.02,39.50
2015-10-01 05:00:00,63.03,41.05
2015-10-01 06:00:00,63.56,41.54
2015-10-01 07:00:00,64.66,46.58
2015-10-01 08:00:00,63.90,51.30
2015-10-01 09:00:00,61.90,53.99
2015-10-01 10:00:00,60.90,55.54
2015-10-01 11:00:00,59.80,55.56
2015-10-01 12:00:00,56.80,52.39
2015-10-01 13:00:00,53.60,50.79
2015-10-01 14:00:00,53.50,50.23
2015-10-01 15:00:00,54.90,46.43
2015-10-01 16:00:00,55.26,42.03
2015-10-01 17:00:00,61.00,38.82
